fecha,index,Dia juliano,U,TA1,HR1,TA3,HR3,TA4,HR4,RG,e0,ea,Ra,Rnc,RS0,Tmin,Tmax,Rnl
2018-05-09,7212.5,129.0,0.0,18.43052083333333,86.61395833333336,18.62510416666667,41.15869791666667,18.72260416666666,86.26052083333336,85.86087500000001,2.1697704396401583,1.856771564124041,35.84438203477297,66.11287374999998,26.88328652607974,9.399999999999986,22.589999999999975,236858.23144846034
2018-05-10,7308.5,130.0,0.0,15.952916666666674,89.69239583333336,16.02364583333334,42.826624999999986,16.22729166666667,89.38093750000002,107.50593750000006,1.8607656006060898,1.6549641903594159,35.86634719516227,82.779571875,26.899760396371715,12.27999999999998,20.779999999999976,237127.80468636754
2018-05-11,7404.5,131.0,0.0,16.144895833333333,79.17052083333334,16.343125000000004,29.572552083333346,16.4121875,78.71854166666665,105.8355625000001,1.882748338868586,1.4613490813892742,35.885576370274386,81.493383125,26.91418227770572,8.470000000000018,20.680000000000017,220891.71413877027
2018-05-12,7500.5,132.0,0.0,11.870604166666668,72.84510416666667,11.965510416666673,30.87728125,12.15659375,72.0494791666667,151.09892708333325,1.465989291903896,0.9769211588366661,35.90218694385066,116.34617385416664,26.926640207887928,6.672000000000014,23.210000000000022,532038.8400389542
2018-05-13,7596.5,133.0,0.0,11.176947916666668,79.45499999999996,11.279104166666668,50.072302083333334,11.465052083333335,78.57187499999999,139.5346354166667,1.3901392974667814,1.053846828520751,35.91629711790298,107.44166927083326,26.93722283842722,5.449000000000008,17.91000000000003,169871.05524630524
2018-05-14,7692.5,134.0,0.0,14.170520833333336,87.5914583333333,14.298541666666665,84.27104166666666,14.474687500000002,86.90083333333335,42.78315625000001,1.6630661551702184,1.4368758935072456,35.92802572293749,32.94303031249999,26.946019292203164,6.575000000000003,17.710000000000022,41728.2866626631
2018-05-15,7788.5,135.0,0.0,10.912791666666669,73.91499999999999,11.039239583333332,74.44208333333333,11.208541666666664,73.0411458333333,139.08919791666673,1.3623405049691895,0.9474650923847859,35.937492025898464,107.09868239583335,26.95311901942387,5.052999999999998,18.890000000000036,215024.35128751106
2018-05-16,7884.5,136.0,0.0,10.069458333333335,74.09645833333333,10.072166666666666,75.2211458333333,10.349697916666665,73.36927083333335,97.19312500000001,1.2731025623867394,0.9093911004170372,35.94481553604418,74.83870624999999,26.958611652033138,5.714000000000003,21.18000000000002,231833.6199101021
2018-05-17,7980.5,137.0,0.0,8.423802083333335,88.1604166666667,8.519697916666669,88.13958333333336,8.715218749999996,86.74479166666664,31.189354166666664,1.1328843568752958,0.9811586878149265,35.950115808984584,24.01580270833334,26.962586856738366,5.214999999999989,21.410000000000036,63132.16963820983
2018-05-18,8076.5,138.0,0.08244444444444445,9.617333333333335,88.372,9.817333333333334,87.93377777777776,9.920888888888891,87.22822222222223,50.05291111111111,1.2236449096502784,1.0653884601258057,35.953512249126035,38.540741555555556,26.965134186844505,8.69000000000002,18.690000000000037,67447.89050257584
2018-05-19,8172.5,139.0,,,,,,,,,,,,,,7.29600000000001,15.400000000000018,
2018-05-20,8268.5,140.0,,,,,,,,,,,,,,5.088000000000008,15.380000000000031,
2018-05-21,8364.5,141.0,,,,,,,,,,,,,,10.899999999999986,13.429999999999994,
2018-05-22,8460.5,142.0,,,,,,,,,,,,,,3.456000000000001,14.950000000000026,
2018-05-23,8556.5,143.0,,,,,,,,,,,,,,0.9509999999999983,18.420000000000023,
2018-05-24,8652.5,144.0,,,,,,,,,,,,,,3.1279999999999917,19.779999999999976,
