fecha,index,Dia juliano_x,U,TA1,HR1,TA3,HR3,TA4,HR4,RG,e0,ea,Ra,Rnc,RS0,Tmin,Tmax,Rnl,u[m/s]         ,Ts[degC]       ,a[g/m3]        ,p_ref[hPa]     ,Var[u]         ,Var[Ts]        ,Var[a]         ,dir[deg]       ,ustar[m/s]     ,HTs[W/m2]      ,LvE[W/m2]      ,z/L            ,z/L-virt       ,Flag(ustar)    ,Flag(HTs)      ,Flag(LvE)      , r_err_ustar[%],   r_err_HTs[%],   r_err_LvE[%],T_min,T_max,es,Delta,e,epsilon,Rho_air,A,one,Ga_ustar,two,three,Rc,Gs,hour,month
2018-06-08,10096.5,159.0,6.868625000000001,10.580291666666668,58.27958333333333,10.85266666666667,60.02291666666667,10.756375,58.14791666666667,294.5375,1.307664304601724,0.7485581529564906,35.78431511967698,226.79387500000004,26.838236339757717,2.0979999999999994,14.120000000000003,149262.47262500788,6.0261204333333325,10.327530462499992,8.693359149999997,1009.3604177499998,2.764640020833333,0.14681146666666664,0.036652320833333335,62.177352904166675,0.6303545250000001,63.46133191249999,94.46689685416663,-0.006217524999999999,-0.006777624999999991,1.0,1.9166666666666667,1.0,3.743431520833333,12.782840274999998,8.783065116666668,1.4985603999999997,13.3479385,0.6984108724729349,0.04667741459674049,0.4106765853614139,0.6936628836816746,0.10140418411280759,157.92822876666665,7.21888447950835,0.05824416512919158,0.0,1.4575234244932245,-49.16261894985879,0.0017002574730482084,12.5,6.0
2018-06-09,10192.5,160.0,2.3047916666666666,10.760291666666665,60.28791666666665,11.158875,61.04875000000001,10.974291666666666,59.56541666666666,316.2174999999999,1.3359166529905149,0.7519084605361842,35.77321814624532,243.48747500000002,26.82991360968401,3.378,14.339999999999995,171213.51469436445,2.0665171999999985,10.510799758333334,8.436833195833328,1011.4653575000001,0.35186435416666667,0.21296760833333328,0.1281189083333333,117.50968869166654,0.23633727499999999,53.20968239999999,71.59108808333328,-0.10422404583333329,-0.11059195416666666,1.0,2.0416666666666665,1.4166666666666667,5.937140758333332,16.71315865,15.495640074999999,2.7706160999999985,13.3182602,0.6961013446008925,0.04651337983930726,0.43238573155090304,0.6912251989073965,0.10134455966648682,124.80077048333328,5.602891021945312,0.02463465221285603,0.0,1.4718566271611182,-46.55316840894864,0.0008373794761303508,12.5,6.0
2018-06-10,10290.0,161.0,1.208857142857143,14.004761904761907,87.22857142857143,14.239047619047621,87.62857142857143,14.196190476190477,86.86666666666666,119.87380952380951,1.620576412691746,1.4054303892795048,35.76246950333606,92.30283333333334,26.821852127502034,9.69,15.100000000000001,81815.7560141823,1.1505879809523811,14.11796825238095,10.821072480952378,1006.0909860476191,0.14710506666666653,0.030048080952380946,0.3289371714285709,145.22589595714263,0.13433489999999987,12.688333847619045,31.580071133333323,-0.16689679999999993,-0.19354979999999994,1.0,1.5714285714285714,2.3333333333333335,8.500127204761904,14.877664971428576,30.92725576190477,9.028708499999997,14.932645799999994,0.6224298266845365,0.04039527279315299,0.5433981035656007,0.6003053437060569,0.1001874103750634,44.268404980952376,1.7702667333970614,0.017019194437512215,0.0,1.6672187109469436,-67.38188748428773,-0.013947433944981016,12.857142857142858,6.0
2018-06-11,10384.5,162.0,5.1505416666666655,12.112916666666669,78.92333333333333,12.2825,79.68124999999999,12.318750000000001,78.5275,73.49375,1.4324509928768105,1.12497735742224,35.75212740388523,56.59018749999999,26.814095552913944,10.870000000000003,13.050000000000006,35417.53066515494,4.2492853041666665,11.858345316666663,11.013828716666666,1008.7772292500003,1.4637584666666659,0.010207441666666667,0.007193474999999999,268.04994837499993,0.49252666666666656,4.009148858333333,29.964371454166667,-0.001298554166666667,-0.001655670833333332,1.0,2.2083333333333335,1.125,4.441979587499999,11.650742554166667,9.826078120833332,10.505152699999904,12.671035800000004,0.6613648659822474,0.04356941860620337,0.5219458172854641,0.6474756327404537,0.10085126516950783,33.97352031249999,1.4831829525412046,0.04734221997618716,0.0,1.5445839169247215,-64.90791281054017,0.023475677710277195,12.5,6.0
2018-06-12,10482.894736842105,163.0,9.395368421052632,10.224736842105264,88.06842105263158,10.344210526315791,87.62105263157895,10.494736842105263,86.78421052631579,44.93636842105264,1.269361401286308,1.101407486805398,35.74224548134917,34.601003684210525,26.806684111011865,9.639999999999999,12.210000000000004,14536.824228451373,7.027420368421052,11.793702978947353,13.805095610526315,1010.7861295789475,19.18489708421052,17.36114448421052,57.34501563684211,265.661529536842,2.282806852631579,6555.225287057894,1127.0988005526317,-0.007653931578947361,-0.00777858947368421,1.0,3.526315789473684,4.2105263157894735,3.5965305368421046,8.568744452631577,98.37286075263155,8.8692904,21.99730299999999,0.7035172355013328,0.047055998309201534,0.61963740322963,0.6992889337097108,0.10152324604801817,7682.3240876105265,363.54672139448024,0.6962026397684683,0.0,1.43012109276668,-46641.993573680775,-0.0032645844451104464,13.052631578947368,6.0
2018-06-13,10577.5,164.0,5.885090909090908,9.912727272727274,63.93954545454547,10.156363636363634,65.21772727272727,10.125454545454545,63.95863636363638,239.93181818181813,1.2389604907707268,0.7912155392789024,35.7328726827999,184.7475,26.799654512099934,3.685000000000001,10.860000000000007,42641.17439650005,5.223617904545454,9.479681918181818,9.30391364090909,1020.1235823181818,1.909861777272727,0.05212712272727272,0.055968440909090915,321.2642711363637,0.5199816636363634,25.583818718181814,109.74489454545451,-0.004747636363636363,-0.005828745454545453,1.0,1.8181818181818181,1.0454545454545454,3.7287958272727266,13.963970399999994,8.437458618181816,2.4733185999999994,10.110150299999994,0.7109115779780978,0.04767411077436312,0.4549321814501809,0.7084745683196774,0.10163543774065052,135.3287132636363,6.439707023931347,0.04648394194149748,0.0,1.4121194791081804,-55.03499401895058,0.0012257278033018235,12.727272727272727,6.0
2018-06-14,10671.863636363636,165.0,3.613,8.85909090909091,72.69136363636363,9.230863636363637,73.44818181818182,9.070727272727273,72.05727272727273,280.29136363636366,1.1560078252346295,0.8270327303438285,35.72405317129459,215.82434999999998,26.793039878470946,3.171,10.479999999999997,42954.32218515936,3.006933745454546,8.534638872727273,8.333091004545452,1026.7624178636358,0.7673700090909087,0.1894460863636363,1.4784007000000001,329.1999858454546,0.3274596727272728,57.948215231818196,90.95288631363634,-0.03847858181818181,-0.04159382272727273,1.0909090909090908,2.1818181818181817,1.6818181818181819,5.2865988727272715,18.367864399999995,23.439646763636357,2.6259894000000013,9.797515900000006,0.7366536636047827,0.049837844451554585,0.5376075746552758,0.7406293428504971,0.10201624658202474,148.90110154545448,7.346176807229695,0.03061161423827844,0.0,1.3527795755257392,-43.49332790143781,0.00038330221215521725,12.363636363636363,6.0
2018-06-15,10768.5,166.0,2.690041666666667,9.32525,67.25291666666666,9.7255,58.74604166666666,9.517291666666667,67.00666666666667,359.0833333333333,1.194423021701331,0.7907806529062024,35.715826237853285,276.4941666666667,26.78686967838996,1.3419999999999996,11.259999999999998,73482.96119340045,2.3178406000000007,9.002121658333332,9.387484279166666,1032.2700196249996,0.5226198458333332,0.2726939833333333,0.08833916666666664,304.5930417333332,0.2623565666666667,73.68503014166662,93.10811033749995,-0.14538047083333322,-0.15153713333333327,1.0833333333333333,1.9166666666666667,1.0,7.080115766666666,11.881790791666658,11.825489362499999,0.59206,10.424295400000004,0.7260286465562555,0.0489564542501309,0.4916871622421522,0.727531195190643,0.10184965356255278,166.79314047916657,8.127793003707167,0.026493186425536833,0.0,1.380416829092087,-37.935221771729566,0.0005150180541592525,12.5,6.0
2018-06-16,10864.5,167.0,5.418166666666667,8.615249999999998,66.54708333333333,8.977416666666667,56.402416666666674,8.791916666666665,66.02375000000002,404.86249999999995,1.1428630987539887,0.7377606403549165,35.70822622335246,311.744125,26.781169667514362,-0.75,10.879999999999997,73016.64390585174,4.790430408333332,8.372596995833334,8.587908120833333,1029.2008616249993,1.7517335666666665,0.1107688125,0.12212851250000001,69.67952457083334,0.5154722166666665,75.8264210125,83.41494989999997,-0.014041933333333333,-0.014662687499999992,1.0,2.25,1.2916666666666667,4.208382070833332,8.869128674999997,15.152252033333335,-1.3854837000000009,10.111998599999994,0.7446946828688678,0.05054655215532083,0.5019232953584212,0.7511612935536159,0.10210939836950896,159.2413709125,7.916968638500645,0.0494597719832189,0.0,1.3426437615980502,-38.84827872127301,0.0010310925594589843,12.5,6.0
2018-06-17,10960.5,168.0,7.681083333333333,10.575291666666667,61.005416666666655,10.926708333333332,52.87625000000002,10.748208333333336,61.110833333333325,381.61249999999995,1.300698457597164,0.7877654262642331,35.701282450609135,293.84162499999996,26.775961837956846,4.126999999999999,13.029999999999994,141835.22588111818,6.665921391666664,10.249954137499994,9.250993608333332,1023.3229625,3.1162262708333333,0.09089954999999995,0.0327561625,61.01733381666665,0.6934784249999998,89.50798383333331,73.57745647499998,-0.0067741208333333336,-0.0069751249999999996,1.0,3.0,1.0,3.469139445833333,7.869628012499999,9.022540312499993,3.466362700000001,12.259800000000004,0.6973150318662288,0.04656814032898793,0.42756770118790405,0.6920389826079695,0.10140276638680933,163.08544030833332,7.584752549074673,0.06293861362736465,0.0,1.454708576830255,-33.44199560533933,0.0014602291414304751,12.5,6.0
2018-06-18,11056.5,169.0,6.000333333333334,12.1915,60.70333333333332,12.59554166666667,61.929166666666674,12.355083333333333,60.9275,391.1416666666667,1.4576049648096754,0.8657261649716967,35.69501916689546,301.1790833333333,26.771264375171587,4.473,15.800000000000006,309545.2026661618,5.201441316666664,11.981718066666664,10.126960641666667,1021.4852600416667,1.9137851874999996,0.12946351249999993,0.03247856666666666,59.27406772083333,0.5460322916666666,85.80366905416662,73.12425183749998,-0.014033700000000001,-0.014440129166666664,1.0,2.25,1.0,3.7999162625,8.36690975,9.468886008333333,3.7677053999999983,14.903748500000004,0.663277778198077,0.04378034096542819,0.408275585145164,0.6506101039445004,0.1008335979617319,158.92792089166662,6.899513871895308,0.05005693687733481,0.0,1.5578998616377289,-39.991186596309646,0.0012263085752228957,12.5,6.0
2018-06-19,11152.5,170.0,6.004333333333332,13.291250000000003,64.64208333333332,13.643750000000004,65.96416666666669,13.454166666666667,64.92999999999999,338.42083333333335,1.561048219013499,0.9898470411554708,35.68945549709073,260.5840416666667,26.76709162281804,6.067000000000004,16.86000000000001,343728.5419040332,5.275463779166665,13.118091704166664,11.194235879166667,1014.3152670000001,1.9888492499999995,0.08408607083333332,0.03425402916666667,60.93794297916668,0.5527928374999999,64.94302161249999,67.86456679999999,-0.011061166666666664,-0.011455070833333336,1.0,2.4166666666666665,1.0416666666666667,3.9200277124999996,8.791630483333334,10.362776558333332,5.4026051000000015,16.028841,0.639288331062129,0.04180168978549147,0.4184986781613718,0.6212058000615065,0.10044418184784469,132.80758841249994,5.508365640505335,0.051221718121394,0.0,1.6265253504829602,-49.224392357651816,0.0015431103448431897,12.5,6.0
2018-06-20,11248.5,171.0,2.41525,13.557500000000003,74.39,13.994999999999997,75.00166666666668,13.722500000000002,74.83874999999999,376.31249999999994,1.5808428655353894,1.1630572815379574,35.68460540763602,289.76062500000006,26.763454055727028,4.476,15.730000000000004,280797.51909327443,2.294134058333333,13.448653299999998,13.25274188333333,1016.2228521249998,0.5185397166666664,0.2599028833333333,27.153901091666665,155.3011204416666,0.27914048333333336,82.43514994583332,79.27084518333335,-0.18870790416666658,-0.22515475416666664,1.125,1.3333333333333333,1.7916666666666667,7.0331399833333315,12.414918904166656,25.435786358333342,3.6573156999999985,14.975282699999996,0.6327579628829748,0.04125422366762072,0.4748751178773736,0.6130700254192935,0.10034759443148066,161.7059951291666,6.769348216582184,0.03352479374284718,0.0,1.6409834895014266,-53.9730006141115,0.0006264059990976459,12.5,6.0
2018-06-21,11344.5,172.0,8.595666666666668,12.005416666666669,45.91916666666666,12.300833333333332,47.42833333333332,12.190833333333332,46.05833333333334,370.4791666666667,1.4236396579133455,0.6506060648542477,35.68047768142193,285.2689583333334,26.76035826106643,3.3280000000000016,13.350000000000001,154110.612977854,7.518370016666663,11.366138254166666,8.45691154583333,1010.9378306250001,4.4799158875,0.07349032083333329,0.07795446666666665,340.34393437499995,0.8081953083333332,61.41287656666665,135.96579901666664,-0.0036628583333333316,-0.003995024999999998,1.0,3.0416666666666665,1.0833333333333333,3.5048173958333337,9.374680270833332,8.903689466666664,2.3607913999999988,12.380930900000003,0.6642204307590173,0.04381220386627446,0.3062146382048845,0.6510836115685715,0.10089079466787167,197.37867558333326,8.59454604841929,0.07662757317971715,0.0,1.539114031721634,-55.89982573336396,0.001364006982490028,12.5,6.0
2018-06-22,11440.5,173.0,6.858833333333333,11.858916666666666,49.71541666666666,12.160958333333335,50.760833333333345,12.009208333333333,49.613333333333344,349.55833333333334,1.4232176688379894,0.6873227281617657,35.677075903696384,269.1599166666667,26.75780692777228,0.6140000000000003,15.350000000000003,251374.19263868543,6.067791154166666,11.533236304166659,8.96040975833333,1009.9815394166668,2.7665808458333334,0.10385544999999997,0.036021575,56.67565614999999,0.6416282874999998,70.5293326125,94.22301196249994,-0.007385570833333333,-0.007800587499999993,1.0,2.5,1.0,3.5127606999999994,10.459630370833327,9.054195604166663,-0.036206700000000015,14.3677864,0.670250067390294,0.04435175663925348,0.3379969042707433,0.6591017877172828,0.10095050267591753,164.75234457499994,7.219327175591798,0.06052148033024401,0.0,1.536385145183366,-49.44030646261058,0.0014543568034508611,12.5,6.0
2018-06-23,11536.5,174.0,8.604333333333333,10.28,54.92625,10.566666666666666,55.72541666666668,10.45458333333333,54.805,330.8541666666667,1.2667204411308164,0.6925946806447199,35.674398459041036,254.7577083333333,26.755798844280772,2.5379999999999985,11.449999999999996,74129.55575573789,7.500103120833331,9.617608387499997,8.546821412499996,1012.0492859166667,4.221016070833333,0.13857792500000002,0.36603753750000007,323.93836211666655,0.7624789833333331,65.42917474999999,96.21273660416664,-0.004199449999999998,-0.004441783333333332,1.0,2.9583333333333335,1.3333333333333333,3.2900384791666646,15.682414404166659,12.841163025,1.9280474999999988,10.677199400000005,0.7023899079367233,0.04696440869084162,0.3862333519862596,0.6979278403557682,0.10150385737101258,161.64191135416664,7.562377872080759,0.0679730295319688,0.0,1.4336870486118938,-45.94434229483635,0.0014622088267535096,12.5,6.0
2018-06-24,11632.5,175.0,4.566333333333334,7.543833333333333,37.99041666666667,8.023375,38.34416666666667,7.7121249999999995,37.6025,409.0291666666667,1.0651098507349916,0.38822158687954555,35.67243853942201,314.95245833333337,26.75432890456649,-0.9780000000000003,10.06,57462.40769602653,3.9774694916666657,7.118665862499999,7.092538274999999,1019.5473709583334,1.127421604166666,0.2174405375,0.05441415833333333,46.894286866666675,0.4253763750000001,97.19159992499998,92.25136755833331,-0.03947199166666667,-0.0409142375,1.0,1.5,1.0,4.422105716666665,8.922431874999992,10.301554079166667,-1.6535806999999993,9.013626100000002,0.7728592547412148,0.05294732788796546,0.2991460444562633,0.7868386984006176,0.1025011534299905,189.44296748333332,9.944320197677458,0.039884261970643535,0.0,1.2853642692598568,-24.619869139208408,0.000662219997091416,12.5,6.0
2018-06-25,11728.5,176.0,6.026375000000001,7.847125000000001,52.76666666666667,8.252458333333333,52.716666666666676,8.004791666666668,52.13333333333333,364.50000000000006,1.0970571698661873,0.5574938745691321,35.67118416327992,280.665,26.753388122459924,-1.3180000000000005,12.479999999999999,117012.22462594775,5.180331995833333,7.651581866666665,8.729931362499999,1010.5661113749999,2.0230716208333326,0.9457925791666665,0.018902708333333327,49.195713524999974,0.5862533624999997,201.9131371166666,71.97326596250001,-0.018978583333333323,-0.019250149999999987,1.0,1.5833333333333333,1.0416666666666667,3.5181052958333336,8.02701174583333,9.191836008333333,-2.0609955999999987,11.510547599999997,0.7674688214592459,0.05252466087019784,0.4106391070564985,0.7805575359816027,0.10239659209874598,273.8864030791666,14.653025235399857,0.058945867503182925,0.0,1.3061978525165974,4.962559472717547,0.0009438683489220557,12.5,6.0
2018-06-26,11824.5,177.0,5.114375,12.697333333333331,48.592499999999994,12.930999999999997,49.73250000000001,12.849541666666665,48.47791666666668,249.2458333333333,1.5095923679955014,0.7086428876957044,35.67061820558332,191.91929166666668,26.7529636541875,1.5100000000000005,16.430000000000003,232632.09703652057,4.3700645375,12.349432699999996,10.3022422125,1007.4544500833332,1.5574526708333325,0.08218825,0.048441975000000005,37.8385671875,0.4723056583333332,32.379589149999994,69.29691967083333,-0.0070168749999999945,-0.008073091666666664,1.0,2.125,1.0416666666666667,3.8933651583333337,24.82337090833333,9.866172883333332,0.8046643000000001,15.509357500000002,0.6531296054051973,0.042956093565083765,0.3227478920965922,0.6383611429956231,0.10065699876402713,101.67650882083332,4.325674421522255,0.0442120326535573,0.0,1.5915729301932633,-60.81828985678512,0.0019075273835857485,12.5,6.0
2018-06-27,11920.5,178.0,5.800458333333332,13.738333333333332,55.37916666666666,14.007916666666665,57.05458333333332,13.872916666666669,55.73583333333334,280.06249999999994,1.5982556266775931,0.8770405353491072,35.67071843872842,215.64812500000002,26.75303882904632,6.168000000000003,16.930000000000003,293419.45105253306,5.092740220833332,13.442588683333307,11.752485749999991,1007.11613475,1.9183921416666665,0.09907099583333336,0.03361885,57.545941983333314,0.5368111833333331,46.32928396249999,69.3789223,-0.0070346625,-0.007548137499999997,1.0,2.25,1.0833333333333333,3.6897853999999985,12.86981465,9.562113154166665,5.4137621,16.1153564,0.6294250963415103,0.04098782343689688,0.3516306414301489,0.6091111096598445,0.10028535149167445,115.70820626249997,4.706103296381607,0.050060084614397544,0.0,1.6538125507900616,-60.046148516601825,0.0020705336687076637,12.5,6.0
2018-06-28,12015.57142857143,179.0,1.6156666666666668,14.458571428571428,42.46714285714285,14.768571428571429,43.318571428571424,14.575714285714287,42.695238095238096,314.6857142857143,1.671902825614281,0.6887576440623637,35.67145758412913,242.30799999999994,26.753593188096836,2.881,16.75,320595.80852695595,1.478518285714286,13.82306548095238,10.28203560952381,1016.550136,0.21620157142857147,0.17586042857142858,0.1949470476190475,109.75765291428557,0.17299347619047617,47.396582966666664,77.66228992380951,-0.4129781047619048,-0.44516569047619,1.380952380952381,2.1904761904761907,1.380952380952381,9.140593576190474,14.606175199999996,17.061612180952373,1.7137381,15.320584300000004,0.6150029318770791,0.03981734218893292,0.2662986506504355,0.5917168429727879,0.1000339012618501,125.0588728904762,4.981358181009492,0.020177014790244186,0.0,1.7017021265444963,-62.59545315040323,0.0005356112256748227,12.285714285714286,6.0
